"time","ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","C6221","ax0ra5","ax1ra5","ax2ra5","ax3ra5","ax4ra5","ax6ra5","ax7ra5","C600","C601","M54","M55","np","IO115","M29","M210","IO214","lazer6","C7021","C7016","C7017","C7018","C7019","C6214","lazer2","dwgn12","last1","last2","last3","last4","last5","last6","last7","date","datetime","noDup","timeDiff"
"17:37:43:125:",311.47,310.21,78.54,80,20,549.99,734999,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",2,0
"17:37:43:250:",311.4,309.39,78.54,80,20,549.99,734999,0,-7,-39,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:312:",310.41,308.14,78.54,80,20,549.99,734999,0,0,-19,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:375:",308.49,305.94,78.54,80,20,549.99,734999,0,-46,-51,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:437:",305.12,302.44,78.54,80,20,549.99,734999,0,-69,-69,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:500:",299.39,297.02,78.54,80,20,549.99,735002,0,-102,-95,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:562:",292.04,290.22,78.54,80,20,549.99,735002,0,-132,-122,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:625:",284.77,283.37,78.54,80,20,549.99,735002,0,-94,-92,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:687:",279.67,278.18,78.54,80,20,549.99,735002,0,-77,-78,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:750:",275.99,274.43,78.54,80,20,549.99,735002,0,-48,-47,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:812:",274.32,272.49,78.54,80,20,549.99,735002,0,-5,-15,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:875:",273.94,271.54,78.54,80,20,549.99,735002,0,-13,-19,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:43:937:",273.38,270.45,78.54,80,20,549.99,735002,0,-7,-16,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:43",1,0
"17:37:44:000:",273.2,270.25,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:062:",273.2,270.31,78.54,80,20,549.99,735002,0,0,1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:125:",273.21,270.32,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",2,0
"17:37:44:250:",273.21,270.31,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",4,0
"17:37:44:500:",273.2,270.31,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",3,0
"17:37:44:687:",273.18,270.3,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:750:",272.93,270.27,78.54,80,20,549.99,735002,0,-4,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:812:",272.85,270.24,78.54,80,20,549.99,735002,0,-4,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:875:",272.66,270.16,78.54,80,20,549.99,735002,0,-4,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:44:937:",272.45,270.04,78.54,80,20,549.99,735002,0,-3,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:44",1,0
"17:37:45:000:",272.22,269.88,78.54,80,20,549.99,735002,0,-3,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:062:",271.97,269.7,78.54,80,20,549.99,735002,0,-4,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:125:",271.68,269.5,78.54,80,20,549.99,735002,0,-5,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:187:",271.34,269.26,78.54,80,20,549.99,735002,0,-5,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:250:",271.01,268.99,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:312:",270.67,268.74,78.54,80,20,549.99,735002,0,-6,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:375:",270.32,268.51,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:437:",269.96,268.28,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:500:",269.59,268.04,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:562:",269.2,267.79,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:625:",268.8,267.52,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:687:",268.41,267.26,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:750:",268.03,267,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:812:",267.66,266.75,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:875:",267.31,266.51,78.54,80,20,549.99,735002,0,-6,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:45:937:",266.97,266.28,78.54,80,20,549.99,735002,0,-5,-4,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:45",1,0
"17:37:46:000:",266.66,266.06,78.54,80,20,549.99,735002,0,-5,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:062:",266.37,265.86,78.54,80,20,549.99,735002,0,-5,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:125:",266.09,265.67,78.54,80,20,549.99,735002,0,-4,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:187:",265.84,265.49,78.54,80,20,549.99,735002,0,-4,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:250:",265.6,265.32,78.54,80,20,549.99,735002,0,-4,-3,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:312:",265.38,265.17,78.54,80,20,549.99,735002,0,-3,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:375:",265.18,265.03,78.54,80,20,549.99,735002,0,-3,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:437:",265,264.9,78.54,80,20,549.99,735002,0,-3,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:500:",264.84,264.79,78.54,80,20,549.99,735002,0,-3,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:562:",264.7,264.68,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:625:",264.58,264.58,78.54,80,20,549.99,735002,0,-2,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:687:",264.47,264.48,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:750:",264.37,264.37,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:812:",264.26,264.26,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:875:",264.16,264.16,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:46:937:",264.05,264.05,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:46",1,0
"17:37:47:000:",263.95,263.95,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:062:",263.84,263.84,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:125:",263.74,263.74,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:187:",263.63,263.63,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:250:",263.53,263.53,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:312:",263.43,263.43,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:375:",263.32,263.32,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:437:",263.22,263.22,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:500:",263.12,263.12,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:562:",263.01,263.01,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:625:",262.91,262.91,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:687:",262.8,262.8,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:750:",262.7,262.7,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:812:",262.59,262.6,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:875:",262.49,262.49,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:47:937:",262.38,262.38,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:47",1,0
"17:37:48:000:",262.28,262.28,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:062:",262.18,262.18,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:125:",262.07,262.07,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:187:",261.97,261.97,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:250:",261.87,261.86,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:312:",261.76,261.76,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:375:",261.66,261.66,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:437:",261.55,261.55,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:500:",261.45,261.45,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:562:",261.34,261.34,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:625:",261.24,261.24,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:687:",261.13,261.14,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:750:",261.03,261.03,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:812:",260.93,260.93,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:875:",260.82,260.82,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:48:937:",260.72,260.72,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:48",1,0
"17:37:49:000:",260.62,260.61,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:062:",260.51,260.51,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:125:",260.41,260.4,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:187:",260.3,260.3,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:250:",260.2,260.2,78.54,80,20,549.99,735002,0,-2,-2,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:312:",260.1,260.1,78.54,80,20,549.99,735002,0,-2,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:375:",260.02,260.01,78.54,80,20,549.99,735002,0,-1,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:437:",259.95,259.95,78.54,80,20,549.99,735002,0,-1,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:500:",259.89,259.89,78.54,80,20,549.99,735002,0,-1,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:562:",259.86,259.85,78.54,80,20,549.99,735002,0,0,-1,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:625:",259.84,259.83,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:687:",259.82,259.82,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:750:",259.81,259.81,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",1,0
"17:37:49:812:",259.81,259.8,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,1,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:49",4,1
"17:37:50:062:",259.81,259.8,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",2,0
"17:37:50:187:",260.24,260.04,78.54,80,20,549.99,735002,0,17,5,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:250:",260.71,260.33,78.54,80,20,549.99,735002,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:312:",260.75,260.36,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",3,0
"17:37:50:500:",260.76,260.36,78.54,80,20,549.99,735002,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:562:",260.96,260.35,78.54,80,20,549.99,735002,0,20,-1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:625:",263.94,262.67,78.54,80,20,549.99,735002,0,59,54,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:687:",268.07,266.79,78.54,80,20,549.99,735002,0,61,67,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:750:",272.91,271.7,78.54,80,20,549.99,735002,0,88,91,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:812:",279.59,278.28,78.54,80,20,549.99,735002,0,118,115,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
"17:37:50:875:",287.48,286.11,78.54,80,20,549.99,735002,0,135,135,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:37:50",1,0
