"ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","ax0ra5","ax1ra5","C600","np","IO115","M210","C7021","C7016","C7017","C7018","time","date","datetime","noDup","timeDiff"
262.28,262.28,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:37:375:",4042016,"2016-04-04 17:37:37",1,0
262.19,262.19,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:37:437:",4042016,"2016-04-04 17:37:37",1,0
262.09,262.09,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:500:",4042016,"2016-04-04 17:37:37",1,0
262,261.99,498.54,100,125,1447.49,1632499,-1,-2,1,3,1,1,1,0,1,1,"17:37:37:562:",4042016,"2016-04-04 17:37:37",1,0
261.89,261.88,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:625:",4042016,"2016-04-04 17:37:37",1,0
261.79,261.78,498.54,100,125,1447.49,1632499,-1,-2,1,3,1,1,1,0,1,1,"17:37:37:687:",4042016,"2016-04-04 17:37:37",1,0
261.69,261.68,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:750:",4042016,"2016-04-04 17:37:37",1,0
261.59,261.57,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:812:",4042016,"2016-04-04 17:37:37",1,0
261.48,261.47,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:875:",4042016,"2016-04-04 17:37:37",1,0
261.38,261.37,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:37:937:",4042016,"2016-04-04 17:37:37",1,0
261.27,261.26,498.54,100,125,1447.49,1632499,-1,-2,1,3,1,1,1,0,1,1,"17:37:38:000:",4042016,"2016-04-04 17:37:38",1,0
261.17,261.16,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:062:",4042016,"2016-04-04 17:37:38",1,0
261.06,261.06,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:125:",4042016,"2016-04-04 17:37:38",1,0
260.96,260.95,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:187:",4042016,"2016-04-04 17:37:38",1,0
260.86,260.85,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:250:",4042016,"2016-04-04 17:37:38",1,0
260.75,260.75,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:38:312:",4042016,"2016-04-04 17:37:38",1,0
260.65,260.64,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:375:",4042016,"2016-04-04 17:37:38",1,0
260.55,260.54,498.54,100,125,1447.49,1632499,-2,-1,1,3,1,1,1,0,1,1,"17:37:38:437:",4042016,"2016-04-04 17:37:38",1,0
260.44,260.44,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:500:",4042016,"2016-04-04 17:37:38",1,0
260.34,260.33,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:562:",4042016,"2016-04-04 17:37:38",1,0
260.23,260.23,498.54,100,125,1447.49,1632499,-1,-2,1,3,1,1,1,0,1,1,"17:37:38:625:",4042016,"2016-04-04 17:37:38",1,0
260.13,260.13,498.54,100,125,1447.49,1632499,-2,-2,1,3,1,1,1,0,1,1,"17:37:38:687:",4042016,"2016-04-04 17:37:38",1,0
260.04,260.04,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:38:750:",4042016,"2016-04-04 17:37:38",1,0
259.97,259.96,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:38:812:",4042016,"2016-04-04 17:37:38",1,0
259.91,259.91,498.54,100,125,1447.49,1632499,-1,-1,1,3,1,1,1,0,1,1,"17:37:38:875:",4042016,"2016-04-04 17:37:38",1,0
259.87,259.87,498.54,100,125,1447.49,1632499,-1,0,1,3,1,1,1,0,1,1,"17:37:38:937:",4042016,"2016-04-04 17:37:38",1,0
259.84,259.84,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:000:",4042016,"2016-04-04 17:37:39",1,0
259.83,259.82,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:062:",4042016,"2016-04-04 17:37:39",1,0
259.82,259.81,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:125:",4042016,"2016-04-04 17:37:39",1,0
259.81,259.81,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:187:",4042016,"2016-04-04 17:37:39",1,0
259.81,259.8,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:250:",4042016,"2016-04-04 17:37:39",3,0
259.81,259.8,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:437:",4042016,"2016-04-04 17:37:39",1,0
259.8,259.8,498.54,100,125,1447.49,1632499,0,0,1,3,1,1,1,0,1,1,"17:37:39:500:",4042016,"2016-04-04 17:37:39",1,0
260.05,259.95,498.54,100,125,1447.49,1632499,8,6,0,3,1,1,1,0,1,1,"17:37:39:562:",4042016,"2016-04-04 17:37:39",1,0
260.67,260.33,498.54,100,125,1447.49,1632499,3,0,0,3,1,1,1,0,1,1,"17:37:39:625:",4042016,"2016-04-04 17:37:39",1,0
260.71,260.34,498.54,100,125,1447.49,1632499,1,0,0,3,1,1,1,0,1,1,"17:37:39:687:",4042016,"2016-04-04 17:37:39",1,0
260.72,260.35,498.54,100,125,1447.49,1632499,0,0,0,3,1,1,1,0,1,1,"17:37:39:750:",4042016,"2016-04-04 17:37:39",1,0
260.73,260.35,498.54,100,125,1447.49,1632499,0,0,0,3,1,1,1,0,1,1,"17:37:39:812:",4042016,"2016-04-04 17:37:39",2,0
260.74,260.35,498.54,100,125,1447.49,1632499,1,0,0,3,1,1,0,0,1,0,"17:37:39:937:",4042016,"2016-04-04 17:37:39",1,0
262.95,262.01,498.54,100,125,1447.49,1632499,55,41,0,4,1,1,0,0,1,0,"17:37:40:000:",4042016,"2016-04-04 17:37:40",1,0
267.02,265.74,498.54,100,125,1447.49,1632499,76,67,0,4,1,1,0,0,1,0,"17:37:40:062:",4042016,"2016-04-04 17:37:40",1,0
271.55,270.28,498.54,100,125,1447.49,1632499,85,83,0,4,1,1,0,0,1,0,"17:37:40:125:",4042016,"2016-04-04 17:37:40",1,0
277.71,276.44,498.54,100,125,1447.49,1632499,112,111,0,4,1,1,0,0,1,0,"17:37:40:187:",4042016,"2016-04-04 17:37:40",1,0
285.31,283.93,498.54,100,125,1447.49,1632499,126,125,0,4,1,1,0,0,0,0,"17:37:40:250:",4042016,"2016-04-04 17:37:40",1,0
293.04,291.59,498.54,100,125,1447.49,1632499,118,117,0,4,1,1,0,0,0,0,"17:37:40:312:",4042016,"2016-04-04 17:37:40",1,0
299.78,298.33,498.54,100,125,1447.49,1632499,98,99,0,4,1,1,0,0,0,0,"17:37:40:375:",4042016,"2016-04-04 17:37:40",1,0
305.01,303.62,498.54,100,125,1447.49,1632499,72,73,0,4,1,1,0,0,0,0,"17:37:40:437:",4042016,"2016-04-04 17:37:40",1,0
308.39,307.07,498.54,100,125,1447.49,1632499,41,42,0,4,1,1,0,0,0,0,"17:37:40:500:",4042016,"2016-04-04 17:37:40",1,0
310.21,308.97,498.54,100,125,1447.49,1632499,22,23,0,4,1,1,0,0,0,0,"17:37:40:562:",4042016,"2016-04-04 17:37:40",1,0
311.29,310.15,498.54,100,125,1447.49,1632499,16,18,0,4,1,1,0,0,0,0,"17:37:40:625:",4042016,"2016-04-04 17:37:40",1,0
311.8,310.44,498.54,100,125,1447.49,1632499,-2,-17,0,4,1,1,0,0,0,0,"17:37:40:687:",4042016,"2016-04-04 17:37:40",1,0
311.64,310.27,498.54,100,125,1447.49,1632499,0,0,0,4,0,0,0,1,0,0,"17:37:40:750:",4042016,"2016-04-04 17:37:40",1,0
311.47,310.19,498.17,99.39,124.77,1443.67,1628676,-5,0,0,4,0,0,0,1,0,0,"17:37:40:812:",4042016,"2016-04-04 17:37:40",1,0
311.47,310.21,495.51,96.78,123.36,1427.04,1612045,0,0,0,4,0,0,0,1,0,0,"17:37:40:875:",4042016,"2016-04-04 17:37:40",1,0
311.47,310.21,490.36,91.78,120.25,1395.41,1580424,0,0,0,4,0,0,0,1,0,0,"17:37:40:937:",4042016,"2016-04-04 17:37:40",1,0
311.47,310.21,482.39,86.19,115.1,1348.27,1533335,0,0,0,4,0,0,0,1,0,0,"17:37:41:000:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,471.57,82.32,107.69,1285.82,1470787,0,0,0,4,0,0,0,1,0,0,"17:37:41:062:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,457.79,80.58,98.33,1213.47,1398247,0,0,0,4,0,0,0,1,0,0,"17:37:41:125:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,441.29,80.13,87.75,1138.95,1323880,0,0,0,4,0,0,0,1,0,0,"17:37:41:187:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,423.28,80.03,76.4,1063.97,1249050,0,0,0,4,0,0,0,1,0,0,"17:37:41:250:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,404.84,80.01,64.71,989.01,1173984,0,0,0,4,0,0,0,1,0,0,"17:37:41:312:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,386.16,80,53.53,913.98,1098983,0,0,0,4,0,0,0,1,0,0,"17:37:41:375:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,367.49,80,43.74,839.03,1024153,0,0,0,4,0,0,0,1,0,0,"17:37:41:437:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,348.73,80,35.73,764.08,949105,0,0,0,4,0,0,0,1,0,0,"17:37:41:500:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,330,80,29.82,694.26,879130,0,0,0,4,0,0,0,1,0,0,"17:37:41:562:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,311.23,80,26,636.94,821824,0,0,0,4,0,0,0,1,0,0,"17:37:41:625:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,292.5,80,23.66,593.66,778734,0,0,0,4,0,0,0,1,0,0,"17:37:41:687:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,273.76,80,22.24,565.91,750971,0,0,0,4,0,0,0,1,0,0,"17:37:41:750:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,255.02,80,21.37,553.39,738385,0,0,0,4,0,0,0,1,0,0,"17:37:41:812:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,236.24,80,20.82,550.62,735708,0,0,0,4,0,0,0,1,0,0,"17:37:41:875:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,217.49,80,20.5,550.11,735135,0,0,0,4,0,0,0,1,0,0,"17:37:41:937:",4042016,"2016-04-04 17:37:41",1,0
311.47,310.21,198.77,80,20.31,550.02,735031,0,0,0,4,0,0,0,1,0,0,"17:37:42:000:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,180.03,80,20.19,549.99,735010,0,0,0,4,0,0,0,1,0,0,"17:37:42:062:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,161.25,80,20.11,549.99,734988,0,0,0,4,0,0,0,1,0,0,"17:37:42:125:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,142.65,80,20.07,549.99,734988,0,0,0,4,0,0,0,1,0,0,"17:37:42:187:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,125.58,80,20.04,549.99,734988,0,0,0,4,0,0,0,1,0,0,"17:37:42:250:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,110.98,80,20.03,549.99,734988,0,0,0,4,0,0,0,1,0,0,"17:37:42:312:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,99.12,80,20.02,549.99,734992,0,0,0,4,0,0,0,1,0,0,"17:37:42:375:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,90.1,80,20.01,549.99,734992,0,0,0,4,0,0,0,1,0,0,"17:37:42:437:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,83.95,80,20.01,549.99,734992,0,0,0,4,0,0,0,1,0,0,"17:37:42:500:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,80.51,80,20,549.99,734995,0,0,0,4,0,0,0,1,0,0,"17:37:42:562:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,79.27,80,20,549.99,734995,0,0,0,4,0,0,0,1,0,0,"17:37:42:625:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.79,80,20,549.99,734999,0,0,0,4,0,0,0,1,0,0,"17:37:42:687:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.64,80,20,549.99,734999,0,0,0,4,0,0,0,1,0,0,"17:37:42:750:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.58,80,20,549.99,734999,0,0,0,4,0,0,0,1,0,0,"17:37:42:812:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.55,80,20,549.99,734999,0,0,0,4,0,0,0,1,0,0,"17:37:42:875:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.54,80,20,549.99,734999,0,0,0,4,0,0,1,1,0,0,"17:37:42:937:",4042016,"2016-04-04 17:37:42",1,0
311.47,310.21,78.54,80,20,549.99,734999,0,0,0,4,1,0,1,1,0,0,"17:37:43:000:",4042016,"2016-04-04 17:37:43",1,0
311.47,310.21,78.54,80,20,549.99,734999,0,0,1,4,1,0,1,1,0,0,"17:37:43:062:",4042016,"2016-04-04 17:37:43",1,0
311.47,310.21,78.54,80,20,549.99,734999,0,0,1,4,1,1,1,0,0,0,"17:37:43:125:",4042016,"2016-04-04 17:37:43",2,0
311.4,309.39,78.54,80,20,549.99,734999,-7,-39,1,4,1,1,1,0,0,0,"17:37:43:250:",4042016,"2016-04-04 17:37:43",1,0
310.41,308.14,78.54,80,20,549.99,734999,0,-19,1,4,1,1,1,0,0,0,"17:37:43:312:",4042016,"2016-04-04 17:37:43",1,0
308.49,305.94,78.54,80,20,549.99,734999,-46,-51,1,4,1,1,1,0,0,0,"17:37:43:375:",4042016,"2016-04-04 17:37:43",1,0
305.12,302.44,78.54,80,20,549.99,734999,-69,-69,1,4,1,1,1,0,0,0,"17:37:43:437:",4042016,"2016-04-04 17:37:43",1,0
299.39,297.02,78.54,80,20,549.99,735002,-102,-95,1,4,1,1,1,0,0,0,"17:37:43:500:",4042016,"2016-04-04 17:37:43",1,0
292.04,290.22,78.54,80,20,549.99,735002,-132,-122,1,4,1,1,1,0,0,0,"17:37:43:562:",4042016,"2016-04-04 17:37:43",1,0
284.77,283.37,78.54,80,20,549.99,735002,-94,-92,1,4,1,1,1,0,0,0,"17:37:43:625:",4042016,"2016-04-04 17:37:43",1,0
279.67,278.18,78.54,80,20,549.99,735002,-77,-78,1,4,1,1,1,0,0,0,"17:37:43:687:",4042016,"2016-04-04 17:37:43",1,0
275.99,274.43,78.54,80,20,549.99,735002,-48,-47,1,4,1,1,1,0,0,0,"17:37:43:750:",4042016,"2016-04-04 17:37:43",1,0
274.32,272.49,78.54,80,20,549.99,735002,-5,-15,1,4,1,1,1,0,0,0,"17:37:43:812:",4042016,"2016-04-04 17:37:43",1,0
273.94,271.54,78.54,80,20,549.99,735002,-13,-19,1,4,1,1,1,0,1,0,"17:37:43:875:",4042016,"2016-04-04 17:37:43",1,0
273.38,270.45,78.54,80,20,549.99,735002,-7,-16,1,4,1,1,1,0,1,0,"17:37:43:937:",4042016,"2016-04-04 17:37:43",1,0
273.2,270.25,78.54,80,20,549.99,735002,0,0,1,4,1,1,1,0,1,0,"17:37:44:000:",4042016,"2016-04-04 17:37:44",1,0
273.2,270.31,78.54,80,20,549.99,735002,0,1,1,4,1,1,1,0,1,0,"17:37:44:062:",4042016,"2016-04-04 17:37:44",1,0
273.21,270.32,78.54,80,20,549.99,735002,0,0,1,4,1,1,1,0,1,0,"17:37:44:125:",4042016,"2016-04-04 17:37:44",2,0
273.21,270.31,78.54,80,20,549.99,735002,0,0,1,4,1,1,1,0,1,0,"17:37:44:250:",4042016,"2016-04-04 17:37:44",4,0
273.2,270.31,78.54,80,20,549.99,735002,0,0,1,4,1,1,1,0,1,0,"17:37:44:500:",4042016,"2016-04-04 17:37:44",3,0
273.18,270.3,78.54,80,20,549.99,735002,0,0,1,4,1,1,1,0,1,0,"17:37:44:687:",4042016,"2016-04-04 17:37:44",1,0
272.93,270.27,78.54,80,20,549.99,735002,-4,-2,1,4,1,1,1,0,1,0,"17:37:44:750:",4042016,"2016-04-04 17:37:44",1,0
272.85,270.24,78.54,80,20,549.99,735002,-4,0,1,4,1,1,1,0,1,0,"17:37:44:812:",4042016,"2016-04-04 17:37:44",1,0
272.66,270.16,78.54,80,20,549.99,735002,-4,0,1,4,1,1,1,0,1,0,"17:37:44:875:",4042016,"2016-04-04 17:37:44",1,0
272.45,270.04,78.54,80,20,549.99,735002,-3,-2,1,4,1,1,1,0,1,0,"17:37:44:937:",4042016,"2016-04-04 17:37:44",1,0
272.22,269.88,78.54,80,20,549.99,735002,-3,-3,1,4,1,1,1,0,1,0,"17:37:45:000:",4042016,"2016-04-04 17:37:45",1,0
271.97,269.7,78.54,80,20,549.99,735002,-4,-3,1,4,1,1,1,0,1,0,"17:37:45:062:",4042016,"2016-04-04 17:37:45",1,0
271.68,269.5,78.54,80,20,549.99,735002,-5,-3,1,4,1,1,1,0,1,0,"17:37:45:125:",4042016,"2016-04-04 17:37:45",1,0
271.34,269.26,78.54,80,20,549.99,735002,-5,-4,1,4,1,1,1,0,1,0,"17:37:45:187:",4042016,"2016-04-04 17:37:45",1,0
271.01,268.99,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:250:",4042016,"2016-04-04 17:37:45",1,0
270.67,268.74,78.54,80,20,549.99,735002,-6,-3,1,4,1,1,1,0,1,0,"17:37:45:312:",4042016,"2016-04-04 17:37:45",1,0
270.32,268.51,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:375:",4042016,"2016-04-04 17:37:45",1,0
269.96,268.28,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:437:",4042016,"2016-04-04 17:37:45",1,0
269.59,268.04,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:500:",4042016,"2016-04-04 17:37:45",1,0
269.2,267.79,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:562:",4042016,"2016-04-04 17:37:45",1,0
268.8,267.52,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:625:",4042016,"2016-04-04 17:37:45",1,0
268.41,267.26,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:687:",4042016,"2016-04-04 17:37:45",1,0
268.03,267,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:750:",4042016,"2016-04-04 17:37:45",1,0
267.66,266.75,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:812:",4042016,"2016-04-04 17:37:45",1,0
267.31,266.51,78.54,80,20,549.99,735002,-6,-4,1,4,1,1,1,0,1,0,"17:37:45:875:",4042016,"2016-04-04 17:37:45",1,0
266.97,266.28,78.54,80,20,549.99,735002,-5,-4,1,4,1,1,1,0,1,0,"17:37:45:937:",4042016,"2016-04-04 17:37:45",1,0
266.66,266.06,78.54,80,20,549.99,735002,-5,-3,1,4,1,1,1,0,1,0,"17:37:46:000:",4042016,"2016-04-04 17:37:46",1,0
266.37,265.86,78.54,80,20,549.99,735002,-5,-3,1,4,1,1,1,0,1,0,"17:37:46:062:",4042016,"2016-04-04 17:37:46",1,0
266.09,265.67,78.54,80,20,549.99,735002,-4,-3,1,4,1,1,1,0,1,0,"17:37:46:125:",4042016,"2016-04-04 17:37:46",1,0
265.84,265.49,78.54,80,20,549.99,735002,-4,-3,1,4,1,1,1,0,1,0,"17:37:46:187:",4042016,"2016-04-04 17:37:46",1,0
265.6,265.32,78.54,80,20,549.99,735002,-4,-3,1,4,1,1,1,0,1,0,"17:37:46:250:",4042016,"2016-04-04 17:37:46",1,0
265.38,265.17,78.54,80,20,549.99,735002,-3,-2,1,4,1,1,1,0,1,0,"17:37:46:312:",4042016,"2016-04-04 17:37:46",1,0
265.18,265.03,78.54,80,20,549.99,735002,-3,-2,1,4,1,1,1,0,1,0,"17:37:46:375:",4042016,"2016-04-04 17:37:46",1,0
265,264.9,78.54,80,20,549.99,735002,-3,-2,1,4,1,1,1,0,1,0,"17:37:46:437:",4042016,"2016-04-04 17:37:46",1,0
264.84,264.79,78.54,80,20,549.99,735002,-3,-2,1,4,1,1,1,0,1,0,"17:37:46:500:",4042016,"2016-04-04 17:37:46",1,0
264.7,264.68,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:562:",4042016,"2016-04-04 17:37:46",1,0
264.58,264.58,78.54,80,20,549.99,735002,-2,-1,1,4,1,1,1,0,1,1,"17:37:46:625:",4042016,"2016-04-04 17:37:46",1,0
264.47,264.48,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:687:",4042016,"2016-04-04 17:37:46",1,0
264.37,264.37,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:750:",4042016,"2016-04-04 17:37:46",1,0
264.26,264.26,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:812:",4042016,"2016-04-04 17:37:46",1,0
264.16,264.16,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:875:",4042016,"2016-04-04 17:37:46",1,0
264.05,264.05,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:46:937:",4042016,"2016-04-04 17:37:46",1,0
263.95,263.95,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:000:",4042016,"2016-04-04 17:37:47",1,0
263.84,263.84,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:062:",4042016,"2016-04-04 17:37:47",1,0
263.74,263.74,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:125:",4042016,"2016-04-04 17:37:47",1,0
263.63,263.63,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:187:",4042016,"2016-04-04 17:37:47",1,0
263.53,263.53,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:250:",4042016,"2016-04-04 17:37:47",1,0
263.43,263.43,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:312:",4042016,"2016-04-04 17:37:47",1,0
263.32,263.32,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:375:",4042016,"2016-04-04 17:37:47",1,0
263.22,263.22,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:437:",4042016,"2016-04-04 17:37:47",1,0
263.12,263.12,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:500:",4042016,"2016-04-04 17:37:47",1,0
263.01,263.01,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:562:",4042016,"2016-04-04 17:37:47",1,0
262.91,262.91,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:625:",4042016,"2016-04-04 17:37:47",1,0
262.8,262.8,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:687:",4042016,"2016-04-04 17:37:47",1,0
262.7,262.7,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:750:",4042016,"2016-04-04 17:37:47",1,0
262.59,262.6,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:812:",4042016,"2016-04-04 17:37:47",1,0
262.49,262.49,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:875:",4042016,"2016-04-04 17:37:47",1,0
262.38,262.38,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:47:937:",4042016,"2016-04-04 17:37:47",1,0
262.28,262.28,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:000:",4042016,"2016-04-04 17:37:48",1,0
262.18,262.18,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:062:",4042016,"2016-04-04 17:37:48",1,0
262.07,262.07,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:125:",4042016,"2016-04-04 17:37:48",1,0
261.97,261.97,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:187:",4042016,"2016-04-04 17:37:48",1,0
261.87,261.86,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:250:",4042016,"2016-04-04 17:37:48",1,0
261.76,261.76,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:312:",4042016,"2016-04-04 17:37:48",1,0
261.66,261.66,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:375:",4042016,"2016-04-04 17:37:48",1,0
261.55,261.55,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:437:",4042016,"2016-04-04 17:37:48",1,0
261.45,261.45,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:500:",4042016,"2016-04-04 17:37:48",1,0
261.34,261.34,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:562:",4042016,"2016-04-04 17:37:48",1,0
261.24,261.24,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:625:",4042016,"2016-04-04 17:37:48",1,0
261.13,261.14,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:687:",4042016,"2016-04-04 17:37:48",1,0
261.03,261.03,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:750:",4042016,"2016-04-04 17:37:48",1,0
260.93,260.93,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:812:",4042016,"2016-04-04 17:37:48",1,0
260.82,260.82,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:875:",4042016,"2016-04-04 17:37:48",1,0
260.72,260.72,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:48:937:",4042016,"2016-04-04 17:37:48",1,0
260.62,260.61,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:49:000:",4042016,"2016-04-04 17:37:49",1,0
260.51,260.51,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:49:062:",4042016,"2016-04-04 17:37:49",1,0
260.41,260.4,78.54,80,20,549.99,735002,-2,-2,1,4,1,1,1,0,1,1,"17:37:49:125:",4042016,"2016-04-04 17:37:49",1,0
